target_id,target_index,case,edge_index,edge_mask_value
141793,1,1,29,0.745
141793,1,1,30,0.2644
141793,1,1,31,0.3046
141793,1,1,32,0.3048
141793,1,1,33,0.3417
141793,1,1,34,0.3765
141793,1,1,35,0.411
141793,1,1,36,0.3938
141793,1,1,37,0.7136
141793,1,1,38,0.418
141793,1,1,39,0.6974
141793,1,1,40,0.4906
141793,1,1,41,0.4083
141793,1,1,42,0.6983
141793,1,1,43,0.524
141793,1,1,44,0.6535
141793,1,1,45,0.7261
141793,1,1,46,0.4021
141793,1,1,47,0.3783
141793,1,1,48,0.6467
141793,1,1,49,0.3971
141793,1,1,50,0.4245
141793,1,1,51,0.1864
141793,1,1,52,0.6524
141793,1,1,53,0.3438
141793,1,1,54,0.3894
141793,1,1,55,0.6452
141793,1,1,56,0.4104
141793,1,1,57,0.304
141793,1,1,58,0.6838
141793,1,1,59,0.3256
141793,1,1,60,0.465
141793,1,1,61,0.6487
141793,1,1,62,0.7237
141793,1,1,63,0.4346
141793,1,1,64,0.3791
141793,1,1,65,0.3418
141793,1,1,66,0.3379
141793,1,1,67,0.5207
110982,1,1,0,0.2098
110982,1,1,1,0.6394
110982,1,1,2,0.6339
110982,1,1,3,0.4814
110982,1,1,4,0.4077
110982,1,1,5,0.3367
110982,1,1,6,0.3556
110982,1,1,7,0.4581
110982,1,1,8,0.4559
110982,1,1,9,0.6838
110982,1,1,10,0.292
110982,1,1,11,0.4441
110982,1,1,12,0.4355
110982,1,1,13,0.2225
110982,1,1,14,0.7172
110982,1,1,15,0.721
110982,1,1,16,0.4489
110982,1,1,17,0.3963
110982,1,1,18,0.6516
110982,1,1,19,0.4605
110982,1,1,20,0.3306
110982,1,1,21,0.4586
110982,1,1,22,0.3403
110982,1,1,23,0.4234
110982,1,1,24,0.4708
110982,1,1,25,0.7163
110982,1,1,26,0.3304
110982,1,1,27,0.4827
110982,1,1,28,0.4281
110982,1,1,29,0.6337
110982,1,1,30,0.6556
110982,1,1,31,0.4608
110982,1,1,32,0.2781
110982,1,1,33,0.4143
110982,1,1,34,0.5229
110982,1,1,35,0.7013
110982,1,1,36,0.3874
110982,1,1,37,0.504
110982,1,1,38,0.633
110982,1,1,39,0.7229
110982,1,1,40,0.3849
110982,1,1,41,0.2629
110982,1,1,42,0.4119
110982,1,1,43,0.7314
110982,1,1,44,0.4021
110982,1,1,45,0.4554
110982,1,1,46,0.8239
110982,1,1,47,0.6466
110982,1,1,48,0.4753
110982,1,1,49,0.675
110982,1,1,50,0.4081
110982,1,1,51,0.4847
110982,1,1,52,0.3965
110982,1,1,53,0.4248
110982,1,1,54,0.4573
110982,1,1,55,0.4859
110982,1,1,56,0.324
110982,1,1,57,0.4727
130946,0,1,0,0.4191
130946,0,1,1,0.3977
130946,0,1,2,0.292
130946,0,1,3,0.4607
130946,0,1,4,0.3971
130946,0,1,5,0.4595
130946,0,1,6,0.6686
130946,0,1,7,0.4262
130946,0,1,8,0.6719
130946,0,1,9,0.4166
130946,0,1,10,0.5802
130946,0,1,11,0.4062
130946,0,1,12,0.4255
130946,0,1,13,0.516
130946,0,1,14,0.7695
130946,0,1,15,0.3199
130946,0,1,16,0.4544
130946,0,1,17,0.7145
130946,0,1,18,0.3565
130946,0,1,19,0.4623
130946,0,1,20,0.4134
130946,0,1,21,0.4326
130946,0,1,22,0.4546
130946,0,1,23,0.4997
130946,0,1,24,0.4732
130946,0,1,25,0.6115
130946,0,1,26,0.3703
130946,0,1,27,0.4949
130946,0,1,28,0.4296
130946,0,1,29,0.4095
130946,0,1,30,0.3075
130946,0,1,31,0.3743
130946,0,1,32,0.7343
130946,0,1,33,0.4942
130946,0,1,34,0.6812
130946,0,1,35,0.3161
130946,0,1,36,0.4192
130946,0,1,37,0.4596
130946,0,1,38,0.4197
130946,0,1,39,0.3346
130946,0,1,40,0.3355
130946,0,1,41,0.3228
130946,0,1,42,0.4016
130946,0,1,43,0.319
130946,0,1,44,0.4614
130946,0,1,45,0.288
130946,0,1,46,0.2797
130946,0,1,47,0.6699
130946,0,1,48,0.426
130946,0,1,49,0.638
130946,0,1,50,0.6894
130946,0,1,51,0.3468
130946,0,1,52,0.2762
130946,0,1,53,0.3172
130946,0,1,54,0.3524
130946,0,1,55,0.3384
130946,0,1,56,0.7107
130946,0,1,57,0.2061
130946,0,1,58,0.463
130946,0,1,59,0.4386
130946,0,1,60,0.6969
130946,0,1,61,0.6272
130946,0,1,62,0.6171
130946,0,1,63,0.3921
130946,0,1,64,0.7541
130946,0,1,65,0.6658
130946,0,1,66,0.4418
130946,0,1,67,0.6675
86241,1,1,0,0.366
86241,1,1,1,0.3877
86241,1,1,2,0.3451
86241,1,1,3,0.3793
86241,1,1,4,0.6958
86241,1,1,5,0.3374
86241,1,1,6,0.2863
86241,1,1,7,0.3997
86241,1,1,8,0.3906
86241,1,1,9,0.617
86241,1,1,10,0.6489
86241,1,1,11,0.4485
86241,1,1,12,0.2535
86241,1,1,13,0.2803
86241,1,1,14,0.6527
86241,1,1,15,0.6664
86241,1,1,16,0.3819
86241,1,1,17,0.4559
86241,1,1,18,0.2658
86241,1,1,19,0.3311
86241,1,1,20,0.6483
86241,1,1,21,0.5609
86241,1,1,22,0.2697
86241,1,1,23,0.6506
86241,1,1,24,0.6216
86241,1,1,25,0.423
86241,1,1,26,0.3421
86241,1,1,27,0.6488
86241,1,1,28,0.6013
86241,1,1,29,0.6743
86241,1,1,30,0.6327
86241,1,1,31,0.7615
125261,2,1,0,0.2956
125261,2,1,1,0.4133
125261,2,1,2,0.7614
125261,2,1,3,0.454
125261,2,1,4,0.3116
125261,2,1,5,0.5852
125261,2,1,6,0.3477
125261,2,1,7,0.6693
125261,2,1,8,0.6605
125261,2,1,9,0.447
125261,2,1,10,0.4616
125261,2,1,11,0.2592
125261,2,1,12,0.2794
125261,2,1,13,0.3501
125261,2,1,14,0.3129
125261,2,1,15,0.7425
125261,2,1,16,0.3039
125261,2,1,17,0.423
125261,2,1,18,0.5892
125261,2,1,19,0.6113
125261,2,1,20,0.3717
125261,2,1,21,0.4478
125261,2,1,22,0.6433
125261,2,1,23,0.7414
125261,2,1,24,0.325
125261,2,1,25,0.6306
125261,2,1,26,0.4203
125261,2,1,27,0.719
125261,2,1,28,0.453
125261,2,1,29,0.4515
125261,2,1,30,0.302
125261,2,1,31,0.6545
125261,2,1,32,0.4655
125261,2,1,33,0.3989
125261,2,1,34,0.6829
125261,2,1,35,0.2443
125261,2,1,36,0.6443
125261,2,1,37,0.3569
125261,2,1,38,0.3503
125261,2,1,39,0.6718
125261,2,1,40,0.3556
125261,2,1,41,0.6234
125261,2,1,42,0.2519
125261,2,1,43,0.6048
125261,2,1,44,0.4747
125261,2,1,45,0.3255
109003,6,1,0,0.6468
109003,6,1,1,0.3683
109003,6,1,2,0.3619
109003,6,1,3,0.4399
109003,6,1,4,0.4167
109003,6,1,5,0.3291
109003,6,1,6,0.4622
109003,6,1,7,0.4737
109003,6,1,8,0.3377
109003,6,1,9,0.3814
109003,6,1,10,0.6212
109003,6,1,11,0.2941
109003,6,1,12,0.6456
109003,6,1,13,0.7347
109003,6,1,14,0.4375
109003,6,1,15,0.6772
109003,6,1,16,0.3957
109003,6,1,17,0.3961
109003,6,1,18,0.3561
109003,6,1,19,0.6406
109003,6,1,20,0.3225
109003,6,1,21,0.4213
109003,6,1,22,0.3261
109003,6,1,23,0.3384
109003,6,1,24,0.4712
109003,6,1,25,0.3608
109003,6,1,26,0.626
109003,6,1,27,0.6436
109003,6,1,28,0.4375
109003,6,1,29,0.3914
109003,6,1,30,0.4851
109003,6,1,31,0.6577
109003,6,1,32,0.4504
109003,6,1,33,0.6124
109003,6,1,34,0.6506
109003,6,1,35,0.4298
109003,6,1,36,0.7498
109003,6,1,37,0.2854
109003,6,1,38,0.6935
109003,6,1,39,0.3629
109003,6,1,40,0.3788
109003,6,1,41,0.3608
109003,6,1,42,0.6178
109003,6,1,43,0.4177
109003,6,1,44,0.6402
109003,6,1,45,0.5191
109003,6,1,46,0.3815
109003,6,1,47,0.6357
109003,6,1,48,0.6925
109003,6,1,49,0.3327
109003,6,1,50,0.4803
109003,6,1,51,0.4082
109003,6,1,52,0.4634
109003,6,1,53,0.4186
109003,6,1,54,0.7101
109003,6,1,55,0.599
148250,9,1,0,0.7119
148250,9,1,1,0.5623
148250,9,1,2,0.5184
148250,9,1,3,0.4774
148250,9,1,4,0.4749
148250,9,1,5,0.358
148250,9,1,6,0.7149
148250,9,1,7,0.4401
148250,9,1,8,0.27
148250,9,1,9,0.6716
148250,9,1,10,0.413
148250,9,1,11,0.2306
148250,9,1,12,0.5323
148250,9,1,13,0.4049
148250,9,1,14,0.466
148250,9,1,15,0.4603
148250,9,1,16,0.2972
148250,9,1,17,0.5427
148250,9,1,18,0.6832
148250,9,1,19,0.6251
148250,9,1,20,0.4479
148250,9,1,21,0.4507
148250,9,1,22,0.4523
148250,9,1,23,0.4157
148250,9,1,24,0.7221
148250,9,1,25,0.3172
148250,9,1,26,0.3414
148250,9,1,27,0.4201
148250,9,1,28,0.482
148250,9,1,29,0.4344
148250,9,1,30,0.3223
148250,9,1,31,0.4053
148250,9,1,32,0.4359
148250,9,1,33,0.439
148250,9,1,34,0.3374
148250,9,1,35,0.5452
148250,9,1,36,0.247
148250,9,1,37,0.691
148250,9,1,38,0.4894
148250,9,1,39,0.4374
148250,9,1,40,0.3543
148250,9,1,41,0.5144
148250,9,1,42,0.4549
148250,9,1,43,0.4272
148250,9,1,44,0.4027
148250,9,1,45,0.4149
148250,9,1,46,0.6107
148250,9,1,47,0.684
148250,9,1,48,0.673
148250,9,1,49,0.3984
148250,9,1,50,0.6716
148250,9,1,51,0.4515
148250,9,1,52,0.4446
148250,9,1,53,0.4312
148250,9,1,54,0.5128
148250,9,1,55,0.5781
148250,9,1,56,0.3078
148250,9,1,57,0.373
148250,9,1,58,0.422
148250,9,1,59,0.3397
148250,9,1,60,0.4951
148250,9,1,61,0.4642
148250,9,1,62,0.2475
148250,9,1,63,0.2847
148250,9,1,64,0.364
148250,9,1,65,0.6809
148250,9,1,66,0.3104
148250,9,1,67,0.6965
148250,9,1,68,0.4421
148250,9,1,69,0.4098
148250,9,1,70,0.7681
148250,9,1,71,0.4676
130462,10,1,0,0.6991
130462,10,1,1,0.639
130462,10,1,2,0.6627
130462,10,1,3,0.5189
130462,10,1,4,0.6316
130462,10,1,5,0.6211
130462,10,1,6,0.4351
130462,10,1,7,0.4491
130462,10,1,8,0.4637
130462,10,1,9,0.7121
130462,10,1,10,0.4833
130462,10,1,11,0.6198
130462,10,1,12,0.5375
130462,10,1,13,0.3051
130462,10,1,14,0.4291
130462,10,1,15,0.3341
130462,10,1,16,0.2166
130462,10,1,17,0.3168
130462,10,1,18,0.3731
130462,10,1,19,0.4464
130462,10,1,20,0.3536
130462,10,1,21,0.5801
130462,10,1,22,0.4162
130462,10,1,23,0.3234
130462,10,1,24,0.4281
130462,10,1,25,0.3747
130462,10,1,26,0.5803
130462,10,1,27,0.633
130462,10,1,28,0.3806
130462,10,1,29,0.3707
130462,10,1,30,0.6834
130462,10,1,31,0.3315
130462,10,1,32,0.4123
130462,10,1,33,0.5971
130462,10,1,34,0.7677
130462,10,1,35,0.3875
130462,10,1,36,0.6359
130462,10,1,37,0.4329
130462,10,1,38,0.335
130462,10,1,39,0.6457
130462,10,1,40,0.3094
130462,10,1,41,0.5153
130462,10,1,42,0.6936
130462,10,1,43,0.6253
130462,10,1,44,0.4425
130462,10,1,45,0.6277
130462,10,1,46,0.573
130462,10,1,47,0.393
130462,10,1,48,0.6955
130462,10,1,49,0.3783
130462,10,1,50,0.3661
130462,10,1,51,0.4434
130462,10,1,52,0.4586
130462,10,1,53,0.3729
130462,10,1,54,0.4097
130462,10,1,55,0.3238
95086,5,1,0,0.3749
95086,5,1,1,0.6409
95086,5,1,2,0.6978
95086,5,1,3,0.3725
95086,5,1,4,0.4416
95086,5,1,5,0.3686
95086,5,1,6,0.3591
95086,5,1,7,0.322
95086,5,1,8,0.6176
95086,5,1,9,0.5639
95086,5,1,10,0.4349
95086,5,1,11,0.6054
95086,5,1,12,0.4023
95086,5,1,13,0.3181
95086,5,1,14,0.7397
95086,5,1,15,0.273
95086,5,1,16,0.4306
95086,5,1,17,0.587
95086,5,1,18,0.2541
95086,5,1,19,0.5733
95086,5,1,20,0.2694
95086,5,1,21,0.4157
95086,5,1,22,0.2987
95086,5,1,23,0.8161
95086,5,1,24,0.7956
95086,5,1,25,0.6027
95086,5,1,26,0.7104
95086,5,1,27,0.6659
95086,5,1,28,0.7325
95086,5,1,29,0.3154
95086,5,1,30,0.6233
95086,5,1,31,0.4522
78653,4,1,0,0.6841
78653,4,1,1,0.2922
78653,4,1,2,0.3375
78653,4,1,3,0.3199
78653,4,1,4,0.3546
78653,4,1,5,0.2812
78653,4,1,6,0.7431
78653,4,1,7,0.3116
78653,4,1,8,0.4162
78653,4,1,9,0.292
78653,4,1,10,0.3669
78653,4,1,11,0.3507
78653,4,1,12,0.6954
78653,4,1,13,0.645
78653,4,1,14,0.2269
78653,4,1,15,0.5372
78653,4,1,16,0.6211
78653,4,1,17,0.6183
127430,1,1,0,0.3303
127430,1,1,1,0.4003
127430,1,1,2,0.3319
127430,1,1,3,0.6889
127430,1,1,4,0.3305
127430,1,1,5,0.613
127430,1,1,6,0.3879
127430,1,1,7,0.6047
127430,1,1,8,0.3771
127430,1,1,9,0.2581
127430,1,1,10,0.6181
127430,1,1,11,0.3282
127430,1,1,12,0.3296
127430,1,1,13,0.4092
127430,1,1,14,0.3377
127430,1,1,15,0.6694
127430,1,1,16,0.5821
127430,1,1,17,0.6454
127430,1,1,18,0.4985
127430,1,1,19,0.6301
127430,1,1,20,0.3606
127430,1,1,21,0.7091
127430,1,1,22,0.1953
127430,1,1,23,0.3466
127430,1,1,24,0.7705
127430,1,1,25,0.7547
127430,1,1,26,0.3781
127430,1,1,27,0.3554
127430,1,1,28,0.2169
127430,1,1,29,0.6611
127430,1,1,30,0.62
127430,1,1,31,0.4463
127430,1,1,32,0.2875
127430,1,1,33,0.3709
127430,1,1,34,0.5281
127430,1,1,35,0.2852
108016,5,1,0,0.6223
108016,5,1,1,0.6094
108016,5,1,2,0.3081
108016,5,1,3,0.3837
108016,5,1,4,0.6353
108016,5,1,5,0.4823
108016,5,1,6,0.6453
108016,5,1,7,0.5764
108016,5,1,8,0.3254
108016,5,1,9,0.603
108016,5,1,10,0.3882
108016,5,1,11,0.6203
108016,5,1,12,0.5662
108016,5,1,13,0.5099
108016,5,1,14,0.4324
108016,5,1,15,0.7201
108016,5,1,16,0.2456
108016,5,1,17,0.3194
108016,5,1,18,0.41
108016,5,1,19,0.7585
108016,5,1,20,0.428
108016,5,1,21,0.5948
108016,5,1,22,0.5593
108016,5,1,23,0.6834
108016,5,1,24,0.6461
108016,5,1,25,0.4108
108016,5,1,26,0.6899
108016,5,1,27,0.7979
108016,5,1,28,0.2457
108016,5,1,29,0.345
108016,5,1,30,0.6392
108016,5,1,31,0.4299
108016,5,1,32,0.5433
108016,5,1,33,0.6887
108016,5,1,34,0.3727
108016,5,1,35,0.4875
130037,7,1,0,0.7001
130037,7,1,1,0.226
130037,7,1,2,0.3741
130037,7,1,3,0.6766
130037,7,1,4,0.5616
130037,7,1,5,0.2088
130037,7,1,6,0.4472
130037,7,1,7,0.674
130037,7,1,8,0.6411
130037,7,1,9,0.4324
130037,7,1,10,0.4177
130037,7,1,11,0.6791
130037,7,1,12,0.6572
130037,7,1,13,0.6287
130037,7,1,14,0.6151
130037,7,1,15,0.3254
130037,7,1,16,0.7144
130037,7,1,17,0.7452
130037,7,1,18,0.5411
130037,7,1,19,0.3416
130037,7,1,20,0.3003
130037,7,1,21,0.4443
130037,7,1,22,0.425
130037,7,1,23,0.464
130037,7,1,24,0.3892
130037,7,1,25,0.6829
130037,7,1,26,0.3638
130037,7,1,27,0.6369
130037,7,1,28,0.7057
130037,7,1,29,0.2671
130037,7,1,30,0.6939
130037,7,1,31,0.3779
130037,7,1,32,0.2978
130037,7,1,33,0.4065
130037,7,1,34,0.7614
130037,7,1,35,0.3472
130037,7,1,36,0.6902
130037,7,1,37,0.3661
130037,7,1,38,0.3521
130037,7,1,39,0.4187
130037,7,1,40,0.5154
130037,7,1,41,0.5923
130037,7,1,42,0.5694
130037,7,1,43,0.5784
130037,7,1,44,0.7022
130037,7,1,45,0.6313
130248,1,1,0,0.6401
130248,1,1,1,0.643
130248,1,1,2,0.2679
130248,1,1,3,0.4172
130248,1,1,4,0.6295
130248,1,1,5,0.3193
130248,1,1,6,0.4104
130248,1,1,7,0.2547
130248,1,1,8,0.6642
130248,1,1,9,0.4442
130248,1,1,10,0.7036
130248,1,1,11,0.6911
130248,1,1,12,0.4038
130248,1,1,13,0.444
130248,1,1,14,0.2495
130248,1,1,15,0.608
130248,1,1,16,0.2985
130248,1,1,17,0.3669
130248,1,1,18,0.3391
130248,1,1,19,0.6942
130248,1,1,20,0.6534
130248,1,1,21,0.4028
130248,1,1,22,0.4136
130248,1,1,23,0.4747
130248,1,1,24,0.2377
130248,1,1,25,0.5422
130248,1,1,26,0.3912
130248,1,1,27,0.7767
130248,1,1,28,0.3378
130248,1,1,29,0.1489
130248,1,1,30,0.6867
130248,1,1,31,0.6519
130248,1,1,32,0.7349
130248,1,1,33,0.4445
130248,1,1,34,0.3449
130248,1,1,35,0.3289
130248,1,1,36,0.7252
130248,1,1,37,0.6246
130248,1,1,38,0.506
130248,1,1,39,0.6858
130248,1,1,40,0.6975
130248,1,1,41,0.3632
130248,1,1,42,0.7032
130248,1,1,43,0.626
130248,1,1,44,0.3569
130248,1,1,45,0.6569
121246,14,1,0,0.431
121246,14,1,1,0.386
121246,14,1,2,0.4336
121246,14,1,3,0.345
121246,14,1,4,0.3878
121246,14,1,5,0.5764
121246,14,1,6,0.5192
121246,14,1,7,0.3614
121246,14,1,8,0.6969
121246,14,1,9,0.7141
121246,14,1,10,0.6472
121246,14,1,11,0.692
121246,14,1,12,0.658
121246,14,1,13,0.2799
121246,14,1,14,0.4549
121246,14,1,15,0.4018
121246,14,1,16,0.4859
121246,14,1,17,0.5056
121246,14,1,18,0.4693
121246,14,1,19,0.4265
121246,14,1,20,0.3747
121246,14,1,21,0.4565
121246,14,1,22,0.531
121246,14,1,23,0.443
121246,14,1,24,0.4837
121246,14,1,25,0.5954
121246,14,1,26,0.321
121246,14,1,27,0.3909
121246,14,1,28,0.3603
121246,14,1,29,0.4529
121246,14,1,30,0.3242
121246,14,1,31,0.7119
121246,14,1,32,0.3969
121246,14,1,33,0.437
121246,14,1,34,0.4373
121246,14,1,35,0.405
121246,14,1,36,0.5413
121246,14,1,37,0.4225
121246,14,1,38,0.3776
121246,14,1,39,0.3207
121246,14,1,40,0.476
121246,14,1,41,0.425
121246,14,1,42,0.375
121246,14,1,43,0.415
121246,14,1,44,0.3746
121246,14,1,45,0.4236
121246,14,1,46,0.6086
121246,14,1,47,0.5072
121246,14,1,48,0.3795
121246,14,1,49,0.4021
121246,14,1,50,0.396
121246,14,1,51,0.4754
121246,14,1,52,0.6212
121246,14,1,53,0.5071
121246,14,1,54,0.3395
121246,14,1,55,0.3944
121246,14,1,56,0.3606
121246,14,1,57,0.4016
121246,14,1,58,0.434
121246,14,1,59,0.4601
121246,14,1,60,0.3414
121246,14,1,61,0.4138
121246,14,1,62,0.3171
121246,14,1,63,0.3996
121246,14,1,64,0.4061
121246,14,1,65,0.4593
121246,14,1,66,0.5193
121246,14,1,67,0.4508
121246,14,1,68,0.559
121246,14,1,69,0.3428
121246,14,1,70,0.3292
121246,14,1,71,0.4879
121246,14,1,72,0.3507
121246,14,1,73,0.3684
121246,14,1,74,0.4174
121246,14,1,75,0.518
121246,14,1,76,0.5242
121246,14,1,77,0.4112
121246,14,1,78,0.5104
121246,14,1,79,0.3628
121246,14,1,80,0.5459
121246,14,1,81,0.3331
121246,14,1,82,0.4319
121246,14,1,83,0.2439
121246,14,1,84,0.7151
121246,14,1,85,0.4525
121246,14,1,86,0.3531
121246,14,1,87,0.4856
121246,14,1,88,0.3376
121246,14,1,89,0.4285
121246,14,1,90,0.4501
121246,14,1,91,0.4382
121246,14,1,92,0.3215
121246,14,1,93,0.715
121246,14,1,94,0.505
121246,14,1,95,0.4679
121246,14,1,96,0.709
121246,14,1,97,0.488
121246,14,1,98,0.3943
121246,14,1,99,0.3957
121246,14,1,100,0.4253
121246,14,1,101,0.5321
121246,14,1,102,0.427
121246,14,1,103,0.4568
121246,14,1,104,0.4845
121246,14,1,105,0.4262
121246,14,1,106,0.5254
121246,14,1,107,0.482
129045,6,1,0,0.246
129045,6,1,1,0.3482
129045,6,1,2,0.3865
129045,6,1,3,0.6744
129045,6,1,4,0.4158
129045,6,1,5,0.7445
129045,6,1,6,0.3113
129045,6,1,7,0.6864
129045,6,1,8,0.8284
129045,6,1,9,0.4128
129045,6,1,10,0.5722
129045,6,1,11,0.4239
129045,6,1,12,0.5614
129045,6,1,13,0.4062
129045,6,1,14,0.6041
129045,6,1,15,0.746
129045,6,1,16,0.159
129045,6,1,17,0.715
129045,6,1,18,0.2669
129045,6,1,19,0.5936
129045,6,1,20,0.7303
129045,6,1,21,0.4586
129045,6,1,22,0.2887
129045,6,1,23,0.6023
129045,6,1,24,0.3952
129045,6,1,25,0.626
129045,6,1,26,0.6018
129045,6,1,27,0.3302
117443,0,1,0,0.7019
117443,0,1,1,0.4894
117443,0,1,2,0.3181
117443,0,1,3,0.3422
117443,0,1,4,0.3295
117443,0,1,5,0.6597
117443,0,1,6,0.3908
117443,0,1,7,0.6481
117443,0,1,8,0.3818
117443,0,1,9,0.4795
117443,0,1,10,0.3499
117443,0,1,11,0.6739
117443,0,1,12,0.3817
117443,0,1,13,0.4301
117443,0,1,14,0.4165
117443,0,1,15,0.4955
117443,0,1,16,0.6119
117443,0,1,17,0.3421
117443,0,1,18,0.6396
117443,0,1,19,0.4861
117443,0,1,20,0.4312
117443,0,1,21,0.6372
117443,0,1,22,0.3311
117443,0,1,23,0.4
117443,0,1,24,0.5915
117443,0,1,25,0.6868
117443,0,1,26,0.29
117443,0,1,27,0.3762
117443,0,1,28,0.4236
117443,0,1,29,0.486
117443,0,1,30,0.4764
117443,0,1,31,0.4042
117443,0,1,32,0.3192
117443,0,1,33,0.4514
117443,0,1,34,0.6572
117443,0,1,35,0.4478
117443,0,1,36,0.489
117443,0,1,37,0.6579
117443,0,1,38,0.3862
117443,0,1,39,0.3447
117443,0,1,40,0.35
117443,0,1,41,0.4831
117443,0,1,42,0.3608
117443,0,1,43,0.6813
117443,0,1,44,0.651
117443,0,1,45,0.2473
117443,0,1,46,0.2365
117443,0,1,47,0.2519
117443,0,1,48,0.3227
117443,0,1,49,0.4127
117443,0,1,50,0.6469
117443,0,1,51,0.8081
117443,0,1,52,0.6972
117443,0,1,53,0.4839
117443,0,1,54,0.4759
117443,0,1,55,0.3945
117443,0,1,56,0.342
117443,0,1,57,0.3552
117443,0,1,58,0.4044
117443,0,1,59,0.6043
117443,0,1,60,0.3901
117443,0,1,61,0.6063
117443,0,1,62,0.4665
117443,0,1,63,0.4402
117096,4,1,0,0.3597
117096,4,1,1,0.6778
117096,4,1,2,0.7087
117096,4,1,3,0.4382
117096,4,1,4,0.6592
117096,4,1,5,0.656
117096,4,1,6,0.3071
117096,4,1,7,0.607
117096,4,1,8,0.3873
117096,4,1,9,0.4295
117096,4,1,10,0.7815
117096,4,1,11,0.6539
117096,4,1,12,0.3071
117096,4,1,13,0.5433
117096,4,1,14,0.3825
117096,4,1,15,0.7922
117096,4,1,16,0.6431
117096,4,1,17,0.6286
117096,4,1,18,0.3818
117096,4,1,19,0.358
117096,4,1,20,0.6609
117096,4,1,21,0.3946
117096,4,1,22,0.4412
117096,4,1,23,0.217
117096,4,1,24,0.2947
117096,4,1,25,0.6704
117096,4,1,26,0.3659
117096,4,1,27,0.3698
117096,4,1,28,0.3188
117096,4,1,29,0.7572
117096,4,1,30,0.4478
117096,4,1,31,0.705
117096,4,1,32,0.6788
117096,4,1,33,0.6415
117096,4,1,34,0.7107
117096,4,1,35,0.4355
117096,4,1,36,0.3728
117096,4,1,37,0.2692
117096,4,1,38,0.4612
117096,4,1,39,0.2157
117096,4,1,40,0.6693
117096,4,1,41,0.7078
117096,4,1,42,0.4498
117096,4,1,43,0.3723
117096,4,1,44,0.2891
117096,4,1,45,0.4516
117096,4,1,46,0.4689
117096,4,1,47,0.4092
117096,4,1,48,0.4827
117096,4,1,49,0.7026
110695,2,1,0,0.4871
110695,2,1,1,0.273
110695,2,1,2,0.3249
110695,2,1,3,0.5977
110695,2,1,4,0.6997
110695,2,1,5,0.6082
110695,2,1,6,0.4661
110695,2,1,7,0.3822
110695,2,1,8,0.6228
110695,2,1,9,0.2592
110695,2,1,10,0.628
110695,2,1,11,0.3718
110695,2,1,12,0.4402
110695,2,1,13,0.7382
110695,2,1,14,0.4066
110695,2,1,15,0.4678
110695,2,1,16,0.3537
110695,2,1,17,0.3417
110695,2,1,18,0.5683
110695,2,1,19,0.387
110695,2,1,20,0.5225
110695,2,1,21,0.3163
110695,2,1,22,0.7275
110695,2,1,23,0.7293
110695,2,1,24,0.3634
110695,2,1,25,0.3823
110695,2,1,26,0.3448
110695,2,1,27,0.2284
110695,2,1,28,0.4015
110695,2,1,29,0.4916
110695,2,1,30,0.3286
110695,2,1,31,0.4358
110695,2,1,32,0.3526
110695,2,1,33,0.4018
110695,2,1,34,0.7268
110695,2,1,35,0.5754
110695,2,1,36,0.5781
110695,2,1,37,0.6514
110695,2,1,38,0.288
110695,2,1,39,0.388
110695,2,1,40,0.3882
110695,2,1,41,0.4223
110695,2,1,42,0.2649
110695,2,1,43,0.6164
110695,2,1,44,0.2881
110695,2,1,45,0.5256
110695,2,1,46,0.6184
110695,2,1,47,0.3907
110695,2,1,48,0.465
110695,2,1,49,0.6241
110695,2,1,50,0.415
110695,2,1,51,0.579
110695,2,1,52,0.4283
110695,2,1,53,0.5813
110695,2,1,54,0.4081
110695,2,1,55,0.5769
92474,5,1,0,0.6645
92474,5,1,1,0.6096
92474,5,1,2,0.3485
92474,5,1,3,0.7052
92474,5,1,4,0.3031
92474,5,1,5,0.6801
92474,5,1,6,0.2845
92474,5,1,7,0.3304
92474,5,1,8,0.2879
92474,5,1,9,0.6687
92474,5,1,10,0.697
92474,5,1,11,0.5295
92474,5,1,12,0.2753
92474,5,1,13,0.6599
92474,5,1,14,0.3411
92474,5,1,15,0.6215
92474,5,1,16,0.3987
92474,5,1,17,0.6591
92474,5,1,18,0.6936
92474,5,1,19,0.2412
92474,5,1,20,0.8223
92474,5,1,21,0.416
92474,5,1,22,0.6078
92474,5,1,23,0.7108
92474,5,1,24,0.6494
92474,5,1,25,0.6036
92474,5,1,26,0.7681
92474,5,1,27,0.7904
92474,5,1,28,0.3001
92474,5,1,29,0.4262
92474,5,1,30,0.5568
92474,5,1,31,0.632
101673,4,1,0,0.2446
101673,4,1,1,0.3086
101673,4,1,2,0.3887
101673,4,1,3,0.4058
101673,4,1,4,0.3813
101673,4,1,5,0.2062
101673,4,1,6,0.6861
101673,4,1,7,0.3382
101673,4,1,8,0.3954
101673,4,1,9,0.7126
101673,4,1,10,0.4097
101673,4,1,11,0.6349
101673,4,1,12,0.3439
101673,4,1,13,0.3138
101673,4,1,14,0.4338
101673,4,1,15,0.6944
101673,4,1,16,0.799
101673,4,1,17,0.32
101673,4,1,18,0.7109
101673,4,1,19,0.3007
101673,4,1,20,0.3051
101673,4,1,21,0.6497
101673,4,1,22,0.593
101673,4,1,23,0.6112
101673,4,1,24,0.4987
101673,4,1,25,0.6199
101673,4,1,26,0.689
101673,4,1,27,0.4601
